step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
134,CASH_OUT,41044.6,C637040845,0.0,0.0,C876075971,1174128.07,1215172.67,0,0
643,TRANSFER,1707.4,C876539224,1707.4,0.0,C1530583472,0.0,0.0,1,0
39,CASH_IN,46702.66,C1196708951,1403541.1,1450243.76,C691837768,3249011.68,3202309.03,0,0
179,PAYMENT,10660.06,C1984635396,8631.26,0.0,M1192255149,0.0,0.0,0,0
203,TRANSFER,90076.59,C1594040459,0.0,0.0,C1474332302,136337.98,226414.56,0,0
161,CASH_IN,322197.28,C174506546,485.0,322682.28,C707131406,1892714.59,1410663.81,0,0
505,CASH_OUT,4553004.39,C485487495,4553004.39,0.0,C49397017,26260.25,4579264.63,1,0
349,CASH_OUT,283696.28,C1241505782,387554.0,103857.72,C613846056,0.0,283696.28,0,0
381,PAYMENT,8971.21,C984574386,64261.0,55289.79,M2003563456,0.0,0.0,0,0
398,CASH_IN,27939.61,C1916823594,2725389.53,2753329.14,C228977492,444163.11,416223.5,0,0
603,TRANSFER,1263340.66,C670652368,1263340.66,0.0,C526059376,0.0,0.0,1,0
85,CASH_OUT,1529614.71,C955071434,1529614.71,0.0,C865727492,0.0,1529614.71,1,0
305,PAYMENT,191.74,C399914039,0.0,0.0,M1169754002,0.0,0.0,0,0
349,CASH_OUT,45380.8,C1471388330,42390.46,0.0,C1603107810,534973.12,580353.92,0,0
177,CASH_OUT,82625.29,C1869440389,553910.0,471284.71,C1869748374,0.0,82625.29,0,0
79,TRANSFER,353045.35,C1325126961,353045.35,0.0,C1068974192,0.0,0.0,1,0
505,PAYMENT,7922.13,C1607978985,10418.0,2495.87,M510505636,0.0,0.0,0,0
328,PAYMENT,7985.22,C1909526338,0.0,0.0,M555633314,0.0,0.0,0,0
208,CASH_OUT,3864609.52,C1819780658,3864609.52,0.0,C1742930465,0.0,3864609.52,1,0
490,TRANSFER,1106295.77,C923004972,1106295.77,0.0,C243729608,0.0,0.0,1,0
405,TRANSFER,70756.72,C2042587270,70756.72,0.0,C1273182282,0.0,0.0,1,0
635,CASH_OUT,568918.32,C139275925,568918.32,0.0,C651397987,0.0,568918.32,1,0
213,PAYMENT,30499.13,C1116096352,121495.14,90996.01,M1447200929,0.0,0.0,0,0
376,CASH_OUT,106682.1,C1620006757,0.0,0.0,C959645112,5914070.6,6020752.7,0,0
298,TRANSFER,448670.79,C2077619106,19803.0,0.0,C734520175,292165.9,740836.7,0,0
324,CASH_IN,218199.02,C1666959162,2502451.78,2720650.8,C329456197,6399547.24,6181348.22,0,0
131,CASH_IN,239868.57,C319794124,18899591.91,19139460.47,C1030994233,255299.18,15430.61,0,0
133,CASH_IN,120287.94,C749056708,1666154.29,1786442.23,C1338686176,4554705.75,4434417.81,0,0
213,TRANSFER,188658.45,C1117531125,188658.45,0.0,C315033309,0.0,0.0,1,0
535,CASH_OUT,606501.57,C1911204207,606501.57,0.0,C1641192093,123759.67,730261.24,1,0
185,CASH_IN,99823.43,C1050076063,5910569.42,6010392.85,C817302013,232446.82,132623.38,0,0
182,CASH_OUT,158509.37,C938760363,99018.0,0.0,C804816022,255951.67,414461.04,0,0
661,CASH_OUT,626195.24,C739010400,626195.24,0.0,C41563134,342735.9,968931.14,1,0
283,CASH_OUT,39599.86,C1224682789,0.0,0.0,C152008652,463061.83,502661.68,0,0
94,CASH_IN,535114.54,C1675574781,1671105.15,2206219.69,C690894711,1700072.23,1164957.69,0,0
322,TRANSFER,108213.6,C586432166,108213.6,0.0,C810627720,0.0,0.0,1,0
299,CASH_IN,253842.36,C1843597193,99894.0,353736.36,C1403151964,0.0,0.0,0,0
403,CASH_IN,316971.3,C1545144095,994641.04,1311612.34,C1345287497,3821207.11,3504235.82,0,0
176,TRANSFER,665489.33,C399364024,665489.33,0.0,C201700405,0.0,0.0,1,0
333,TRANSFER,17207.65,C1767715756,17207.65,0.0,C785026451,0.0,0.0,1,0
327,PAYMENT,16017.72,C397527070,0.0,0.0,M2101782069,0.0,0.0,0,0
373,TRANSFER,4294676.05,C975117365,4294676.05,0.0,C1981314185,0.0,0.0,1,0
208,TRANSFER,839518.16,C284236140,0.0,0.0,C34407452,912314.83,1751832.99,0,0
375,CASH_OUT,20068.65,C1515007320,0.0,0.0,C93127640,926582.02,946650.67,0,0
570,CASH_OUT,1351.23,C1041193723,0.0,0.0,C307693780,136273.93,137625.17,0,0
656,CASH_OUT,84007.22,C2028520999,84007.22,0.0,C224273997,0.0,84007.22,1,0
324,CASH_IN,274888.63,C353493248,21172.0,296060.63,C1598230107,245597.38,0.0,0,0
414,TRANSFER,4602636.68,C635388534,4602636.68,0.0,C1846115729,0.0,0.0,1,0
35,TRANSFER,9465988.82,C851016578,9465988.82,0.0,C1650562969,0.0,0.0,1,0
12,TRANSFER,598281.76,C1993856675,0.0,0.0,C1632150065,4487422.75,5092115.06,0,0
394,CASH_OUT,383680.19,C2034468811,0.0,0.0,C1512661744,4380979.97,4764660.16,0,0
257,CASH_OUT,20729.38,C753595110,10045.0,0.0,C1867964619,0.0,20729.38,0,0
292,TRANSFER,2582733.46,C599107139,2582733.46,0.0,C48279139,0.0,0.0,1,0
318,TRANSFER,688473.32,C1924852703,688473.32,0.0,C43802286,0.0,0.0,1,0
383,PAYMENT,7779.47,C382183787,0.0,0.0,M541751058,0.0,0.0,0,0
526,TRANSFER,319883.28,C1346194314,319883.28,0.0,C2046261868,0.0,0.0,1,0
441,CASH_OUT,1043934.97,C2096913355,1043934.97,0.0,C1234389458,9298003.36,10341938.33,1,0
21,TRANSFER,785323.0,C1204079316,785323.0,0.0,C637091706,0.0,0.0,1,0
281,TRANSFER,204778.86,C124602239,204778.86,0.0,C1687616355,0.0,0.0,1,0
733,TRANSFER,57543.34,C1164351211,57543.34,0.0,C1595140561,0.0,0.0,1,0
490,TRANSFER,3641525.7,C2071106864,3641525.7,0.0,C548881736,0.0,0.0,1,0
335,PAYMENT,38522.94,C781368380,0.0,0.0,M1325877044,0.0,0.0,0,0
9,PAYMENT,12640.38,C401856126,0.0,0.0,M343122344,0.0,0.0,0,0
154,TRANSFER,442722.01,C1197049962,442722.01,0.0,C1656842502,0.0,0.0,1,0
329,PAYMENT,5216.54,C281387875,6300.33,1083.8,M1284347501,0.0,0.0,0,0
362,CASH_OUT,1139165.57,C1239977402,1139165.57,0.0,C1417680063,475952.02,1615117.6,1,0
624,TRANSFER,2626957.79,C723019595,2626957.79,0.0,C296287576,0.0,0.0,1,0
397,TRANSFER,387408.11,C2000198791,387408.11,0.0,C785994676,0.0,0.0,1,0
136,CASH_OUT,1457343.37,C1229716885,1457343.37,0.0,C1742997341,0.0,1457343.37,1,0
305,CASH_OUT,258953.67,C1558605799,3617.29,0.0,C1732043491,509480.49,768434.16,0,0
201,TRANSFER,482062.0,C151150134,146.0,0.0,C1831171111,218179.72,700241.72,0,0
490,CASH_IN,61641.73,C985040587,181207.0,242848.73,C970945192,0.0,0.0,0,0
237,TRANSFER,321241.84,C1552999118,321241.84,0.0,C1921706460,0.0,0.0,1,0
45,CASH_OUT,213983.59,C578474227,213983.59,0.0,C265601701,0.0,213983.59,1,0
297,TRANSFER,3105902.49,C483009518,3105902.49,0.0,C1272462265,0.0,0.0,1,0
315,CASH_OUT,5863.97,C2090380520,5863.97,0.0,C1941943656,0.0,5863.97,1,0
692,TRANSFER,163490.28,C666992826,163490.28,0.0,C2120357897,0.0,0.0,1,0
681,PAYMENT,2424.12,C190390354,0.0,0.0,M559912617,0.0,0.0,0,0
205,TRANSFER,128572.96,C1018357975,128572.96,0.0,C202489390,0.0,0.0,1,0
22,PAYMENT,250.08,C1179818469,677401.0,677150.92,M298053996,0.0,0.0,0,0
712,CASH_OUT,135977.23,C1552242254,135977.23,0.0,C1103234396,314329.11,450306.34,1,0
14,CASH_OUT,274354.98,C1820564960,43574.09,0.0,C1407569665,38961.01,0.0,0,0
650,TRANSFER,71666.93,C1545632149,71666.93,0.0,C1733725096,0.0,0.0,1,0
177,PAYMENT,2538.14,C1758771012,2582.0,43.86,M692109729,0.0,0.0,0,0
108,TRANSFER,7060216.94,C1821246962,7060216.94,0.0,C1379131960,0.0,0.0,1,0
43,PAYMENT,13460.49,C1612729972,21592.0,8131.51,M1051252256,0.0,0.0,0,0
631,TRANSFER,2391612.36,C1856399120,2391612.36,0.0,C2129842228,0.0,0.0,1,0
332,TRANSFER,301579.42,C1802836404,301579.42,0.0,C1121500032,0.0,0.0,1,0
204,CASH_OUT,55083.7,C576971593,0.0,0.0,C166839225,5301536.28,5112192.45,0,0
201,TRANSFER,512660.69,C167639209,0.0,0.0,C1874138331,2089407.69,2602068.38,0,0
309,CASH_OUT,142595.84,C1416729408,0.0,0.0,C483857364,200250.01,342845.86,0,0
352,CASH_OUT,165190.18,C149700008,0.0,0.0,C1334234817,1219248.52,1384438.7,0,0
389,TRANSFER,1159831.33,C1369232913,1159831.33,0.0,C753294247,0.0,0.0,1,0
189,CASH_IN,12180.7,C704850849,1266013.65,1278194.36,C1937225453,151782.59,139601.89,0,0
330,PAYMENT,16472.01,C706907817,27135.8,10663.79,M1379827603,0.0,0.0,0,0
352,CASH_OUT,71537.76,C1228454296,7281.61,0.0,C1837128299,976753.07,1048290.82,0,0
167,PAYMENT,9634.72,C1866763015,202850.0,193215.28,M512808883,0.0,0.0,0,0
45,CASH_OUT,190179.65,C2133170001,0.0,0.0,C340476329,2346178.32,2536357.97,0,0
133,CASH_OUT,113042.42,C1430460314,0.0,0.0,C1545092460,1352534.12,1465576.55,0,0
704,TRANSFER,672812.53,C816315846,672812.53,0.0,C1817291086,0.0,0.0,1,0
225,PAYMENT,12980.68,C892941669,6573.25,0.0,M1184985144,0.0,0.0,0,0
387,TRANSFER,10000000.0,C1421664654,34892193.09,24892193.09,C1036214683,0.0,0.0,1,0
42,CASH_IN,191802.26,C1811450131,1915.39,193717.65,C1618215235,76669.05,0.0,0,0
354,TRANSFER,118406.55,C1876777551,0.0,0.0,C551713398,125126.63,243533.18,0,0
308,CASH_OUT,109569.28,C12527511,0.0,0.0,C690536781,1465330.96,1656882.75,0,0
473,CASH_OUT,417620.07,C281624402,417620.07,0.0,C197249105,0.0,417620.07,1,0
436,TRANSFER,1532229.72,C338287923,1532229.72,0.0,C522956447,0.0,0.0,1,0
251,PAYMENT,17249.71,C2141367349,0.0,0.0,M1749875528,0.0,0.0,0,0
75,CASH_OUT,810039.19,C1922445613,810039.19,0.0,C461145537,409035.12,1219074.31,1,0
363,TRANSFER,1715635.41,C2115222227,1715635.41,0.0,C2054556206,0.0,0.0,1,0
131,CASH_IN,91133.64,C900992394,1381.0,92514.64,C1214678864,0.0,0.0,0,0
702,CASH_OUT,10000000.0,C628072559,10000000.0,0.0,C1677685761,0.0,10000000.0,1,0
41,TRANSFER,70349.91,C1060222305,18972.0,0.0,C2140228264,520334.56,590684.46,0,0
207,CASH_IN,278889.18,C1478089428,7366238.91,7645128.09,C1755901631,1347841.02,1068951.84,0,0
379,PAYMENT,6945.98,C1693222575,50168.0,43222.02,M1929509215,0.0,0.0,0,0
282,CASH_IN,37330.6,C1830317066,1424659.04,1461989.64,C54907520,3706216.7,3668886.1,0,0
18,PAYMENT,14992.41,C279565271,7711.0,0.0,M10218137,0.0,0.0,0,0
133,CASH_IN,56403.43,C1707134322,9206963.6,9263367.04,C1675553530,1477712.19,1421308.76,0,0
179,TRANSFER,1853678.21,C2031163142,241466.77,0.0,C2042228109,7294042.87,9147721.07,0,0
226,TRANSFER,5772.0,C1881699309,5772.0,0.0,C1419251036,0.0,0.0,1,0
403,PAYMENT,7429.8,C2099919229,0.0,0.0,M437969726,0.0,0.0,0,0
331,PAYMENT,28369.74,C1078781426,9076.0,0.0,M1401367895,0.0,0.0,0,0
638,CASH_OUT,249017.98,C1688050315,249017.98,0.0,C406482973,192109.7,441127.69,1,0
519,TRANSFER,1644253.61,C923759331,1644253.61,0.0,C289680070,0.0,0.0,1,0
225,PAYMENT,15992.55,C1725116311,0.0,0.0,M1210491025,0.0,0.0,0,0
341,TRANSFER,127528.92,C435054778,127528.92,0.0,C1175951060,0.0,0.0,1,0
392,CASH_OUT,251832.96,C370765252,251832.96,0.0,C303305963,392591.73,644424.68,1,0
375,TRANSFER,821138.21,C895816013,821138.21,0.0,C2008137353,0.0,0.0,1,0
617,TRANSFER,10000000.0,C1255348086,32542664.27,22542664.27,C103172881,0.0,0.0,1,0
348,CASH_IN,109937.08,C313437577,1693207.23,1803144.31,C1586209622,603192.42,493255.34,0,0
16,CASH_IN,153968.26,C90161735,18688918.55,18842886.81,C310787055,335575.49,181607.23,0,0
279,PAYMENT,1622.44,C390359549,0.0,0.0,M635359686,0.0,0.0,0,0
205,CASH_IN,207155.06,C579660017,20967.0,228122.06,C1801195692,0.0,0.0,0,0
659,CASH_IN,75097.27,C418753808,52961.0,128058.27,C1477025768,0.0,0.0,0,0
382,CASH_OUT,95064.14,C1882763869,554054.61,458990.47,C1351910497,0.0,95064.14,0,0
551,TRANSFER,483713.23,C1111837345,483713.23,0.0,C119686502,0.0,0.0,1,0
300,CASH_IN,165743.92,C172750604,13653670.04,13819413.96,C111800056,480674.75,314930.84,0,0
651,TRANSFER,2935952.76,C135132555,2935952.76,0.0,C409217818,0.0,0.0,1,0
394,CASH_OUT,147957.23,C1156678910,147957.23,0.0,C1718510079,105718.75,253675.98,1,0
499,CASH_OUT,116530.2,C1873019648,116530.2,0.0,C636323541,1608702.22,1725232.42,1,0
307,TRANSFER,16734.61,C166709172,16734.61,0.0,C1054064905,0.0,0.0,1,0
140,CASH_OUT,456360.87,C1800812405,456360.87,0.0,C605132681,17610403.76,18066764.63,1,0
283,CASH_IN,99012.34,C1719213803,852854.0,951866.34,C1022079667,0.0,0.0,0,0
414,CASH_OUT,216000.95,C1048484553,216000.95,0.0,C1044750708,171773.03,387773.97,1,0
301,PAYMENT,16494.86,C386434554,30351.0,13856.14,M373079578,0.0,0.0,0,0
382,CASH_IN,83971.28,C1888936501,18441546.78,18525518.06,C247794294,211588.55,127617.27,0,0
372,CASH_OUT,30059.48,C189128119,877.0,0.0,C1051213297,0.0,30059.48,0,0
203,CASH_OUT,206702.04,C2123054855,0.0,0.0,C945842419,1568103.5,1774805.53,0,0
234,CASH_OUT,450489.27,C745977891,450489.27,0.0,C1398681592,122047.64,572536.91,1,0
404,TRANSFER,1546079.88,C905483511,0.0,0.0,C1070824541,2171711.1,3717790.98,0,0
192,CASH_OUT,306213.63,C1331582731,306213.63,0.0,C2141057389,1489690.35,1795903.98,1,0
132,CASH_OUT,157579.2,C965621889,0.0,0.0,C2072404051,402773.15,560352.35,0,0
234,CASH_IN,382871.11,C680903113,7004569.49,7387440.6,C1653555821,875031.8,492160.69,0,0
462,TRANSFER,155028.83,C750908080,155028.83,0.0,C279725072,0.0,0.0,1,0
396,PAYMENT,8291.4,C2008097188,0.0,0.0,M1726255571,0.0,0.0,0,0
561,TRANSFER,31945.44,C432306592,31945.44,0.0,C1736640771,0.0,0.0,1,0
234,CASH_OUT,85473.01,C441091861,1012.0,0.0,C969572102,0.0,85473.01,0,0
405,CASH_OUT,70382.18,C1251317715,70382.18,0.0,C1458984596,999649.42,1070031.6,1,0
130,CASH_OUT,201988.55,C768827256,201988.55,0.0,C136499939,0.0,201988.55,1,0
330,PAYMENT,13128.41,C1461911609,0.0,0.0,M1872270154,0.0,0.0,0,0
341,CASH_OUT,929787.24,C21772807,929787.24,0.0,C1768571590,8148960.26,9078747.5,1,0
330,TRANSFER,1031608.37,C1371377403,1031608.37,0.0,C1639950711,0.0,0.0,1,0
204,TRANSFER,79938.47,C421862868,79938.47,0.0,C1976548052,0.0,0.0,1,0
325,CASH_OUT,148412.54,C384562569,116049.0,0.0,C693269439,0.0,148412.54,0,0
283,CASH_OUT,138529.75,C522904504,0.0,0.0,C1498574559,295478.18,434007.93,0,0
178,CASH_OUT,40531.21,C131949936,129399.0,88867.79,C255800784,983604.9,1024136.12,0,0
486,CASH_OUT,214793.32,C852832309,214793.32,0.0,C781959592,0.0,214793.32,1,0
22,CASH_OUT,37100.29,C142707413,37100.29,0.0,C63948986,433212.41,470312.7,1,0
164,CASH_IN,181071.17,C13125673,7076285.66,7257356.83,C734851371,606453.4,425382.23,0,0
226,CASH_OUT,370063.04,C1622040077,104017.0,0.0,C825054815,2795151.37,3165214.41,0,0
274,CASH_IN,221062.96,C1083389400,26039.0,247101.96,C518995261,195555.34,0.0,0,0
512,TRANSFER,684266.09,C1873188115,684266.09,0.0,C315115812,0.0,0.0,1,0
326,PAYMENT,13261.34,C590203371,0.0,0.0,M1007319895,0.0,0.0,0,0
165,TRANSFER,1869237.83,C975058065,1869237.83,0.0,C1510104619,0.0,0.0,1,0
490,TRANSFER,422648.87,C404384076,422648.87,0.0,C1947044006,0.0,0.0,1,0
370,CASH_IN,331171.58,C1984370045,14566868.49,14898040.06,C36834724,3759890.32,3428718.74,0,0
55,CASH_OUT,854550.85,C1410522707,854550.85,0.0,C880907246,186808.48,1041359.33,1,0
209,PAYMENT,6812.36,C584350689,72664.13,65851.77,M559359304,0.0,0.0,0,0
261,PAYMENT,4817.56,C1407427158,20232.35,15414.79,M902945900,0.0,0.0,0,0
81,CASH_OUT,2737766.8,C1419156412,2737766.8,0.0,C31490801,0.0,2737766.8,1,0
404,PAYMENT,12016.73,C1739766839,11903.56,0.0,M931357396,0.0,0.0,0,0
689,TRANSFER,6174385.48,C1025625307,6174385.48,0.0,C1773172922,0.0,0.0,1,0
330,CASH_OUT,61756.82,C213016310,61756.82,0.0,C1383721742,191770.49,253527.31,1,0
103,TRANSFER,137508.01,C2062277295,137508.01,0.0,C1254777952,0.0,0.0,1,0
306,CASH_OUT,81638.52,C713428589,0.0,0.0,C1905034640,4228816.41,4310454.93,0,0
413,TRANSFER,140333.35,C753726287,140333.35,0.0,C1558494610,0.0,0.0,1,0
522,PAYMENT,9597.45,C1625143586,0.0,0.0,M2133045028,0.0,0.0,0,0
704,CASH_OUT,1722892.9,C664688196,1722892.9,0.0,C14014864,91562.28,1814455.18,1,0
398,TRANSFER,371771.44,C345189504,371771.44,0.0,C305070019,0.0,0.0,1,0
639,TRANSFER,305846.12,C1966738869,305846.12,0.0,C248194392,0.0,0.0,1,0
191,CASH_OUT,2815.61,C1729215544,2815.61,0.0,C1583247514,64348.28,67163.9,1,0
93,CASH_OUT,3206623.39,C1011158272,3206623.39,0.0,C1883340818,3449811.9,6965506.67,1,0
371,PAYMENT,14668.45,C1256381168,0.0,0.0,M1814043506,0.0,0.0,0,0
186,PAYMENT,4563.37,C1246965344,12588.0,8024.63,M1538288748,0.0,0.0,0,0
108,TRANSFER,36847.9,C696671781,36847.9,0.0,C1532653479,0.0,0.0,1,0
188,CASH_OUT,190066.85,C82903176,0.0,0.0,C1194834028,2328832.47,2518899.32,0,0
446,TRANSFER,7782452.17,C1751529795,7782452.17,0.0,C1669818195,0.0,0.0,1,0
131,CASH_OUT,2540410.33,C1229867171,2540410.33,0.0,C985114937,0.0,2301330.2,1,0
722,TRANSFER,444766.43,C1510579815,444766.43,0.0,C710501124,0.0,0.0,1,0
178,CASH_IN,206010.19,C824704554,4171222.97,4377233.16,C167175733,682863.34,476853.15,0,0
234,PAYMENT,25106.06,C1226399379,0.0,0.0,M248903664,0.0,0.0,0,0
25,CASH_OUT,44829.81,C1812532920,44829.81,0.0,C1135869087,301552.31,346382.12,1,0
134,CASH_OUT,3892156.3,C1686754447,3892156.3,0.0,C1330478726,5663227.36,9555383.66,1,0
186,PAYMENT,3806.46,C1887033296,10316.83,6510.38,M928050452,0.0,0.0,0,0
263,CASH_OUT,297465.74,C2134600514,297465.74,0.0,C2074097393,4700.53,302166.26,1,0
380,CASH_OUT,70125.14,C1284814177,70125.14,0.0,C737412944,7303214.4,7373339.54,1,0
346,PAYMENT,22699.07,C980624189,9697.0,0.0,M1240963128,0.0,0.0,0,0
646,TRANSFER,399045.08,C724693370,10399045.08,10399045.08,C1909486199,0.0,0.0,1,1
584,CASH_OUT,645135.6,C838054431,645135.6,0.0,C371291592,162359.56,807495.15,1,0
426,CASH_IN,213227.98,C546845746,21089.0,234316.98,C1399754076,645376.91,432148.93,0,0
116,TRANSFER,85408.24,C1773883691,85408.24,0.0,C1851184528,0.0,0.0,1,0
404,PAYMENT,27603.08,C1750058888,0.0,0.0,M1692248942,0.0,0.0,0,0
727,TRANSFER,6377401.2,C1366321878,6377401.2,0.0,C1565876576,0.0,0.0,1,0
178,CASH_OUT,375297.66,C2095212735,71175.0,0.0,C1835350880,269540.03,644837.69,0,0
303,CASH_OUT,49037.11,C747063764,0.0,0.0,C1037840441,418986.62,468023.73,0,0
32,TRANSFER,1164448.96,C107615831,1164448.96,0.0,C144473930,0.0,0.0,1,0
239,CASH_OUT,71867.47,C628578638,71867.47,0.0,C847386551,71658.84,143526.32,1,0
207,PAYMENT,41515.07,C1472824583,107190.23,65675.16,M2101353732,0.0,0.0,0,0
376,PAYMENT,29798.52,C1569831167,0.0,0.0,M839434531,0.0,0.0,0,0
305,PAYMENT,25823.71,C977627838,632259.56,606435.85,M1403564556,0.0,0.0,0,0
675,TRANSFER,950766.15,C1599964062,950766.15,0.0,C1375613207,0.0,0.0,1,0
107,TRANSFER,204675.48,C399361899,204675.48,0.0,C1430251334,0.0,0.0,1,0
489,CASH_OUT,4241.44,C21638411,4241.44,0.0,C1781045188,256363.03,260604.47,1,0
19,TRANSFER,466422.84,C151605036,0.0,0.0,C2034284329,921034.49,1554832.23,0,0
635,CASH_OUT,580010.03,C764461588,580010.03,0.0,C229248681,41887.5,621897.52,1,0
260,PAYMENT,3111.89,C723550370,30636.85,27524.96,M517732825,0.0,0.0,0,0
588,TRANSFER,13421.28,C380770269,13421.28,0.0,C1627516531,0.0,0.0,1,0
8,TRANSFER,2145582.77,C658921428,200785.0,0.0,C1154280433,105832.71,2251415.48,0,0
65,CASH_OUT,174923.28,C1061805919,174923.28,0.0,C1217320472,0.0,174923.28,1,0
20,TRANSFER,985533.53,C282282823,76414.0,0.0,C1878271350,16274.81,1001808.35,0,0
398,CASH_OUT,50722.16,C688111556,50722.16,0.0,C679530338,21829.49,72551.64,1,0
423,PAYMENT,11678.9,C794389183,626913.59,615234.69,M1178326742,0.0,0.0,0,0
154,PAYMENT,32564.55,C1687542005,237146.8,204582.24,M1942303779,0.0,0.0,0,0
207,CASH_OUT,42734.44,C1501382387,10452.0,0.0,C1531350213,2493133.04,2535867.48,0,0
277,TRANSFER,191427.4,C395023156,191427.4,0.0,C1879166409,0.0,0.0,1,0
329,PAYMENT,27847.88,C692810537,343.0,0.0,M958945811,0.0,0.0,0,0
9,TRANSFER,21922.0,C102617052,21922.0,0.0,C760675871,0.0,0.0,1,0
672,CASH_OUT,7218629.01,C578564110,7218629.01,0.0,C903355474,0.0,7218629.01,1,0
301,PAYMENT,26835.07,C1552584924,165653.21,138818.14,M1869400580,0.0,0.0,0,0
202,CASH_IN,312735.02,C1747601044,4532501.6,4845236.62,C1538763150,1887919.85,1575184.83,0,0
183,CASH_OUT,290939.43,C673668910,84507.0,0.0,C1104215404,72909.92,363849.35,0,0
226,CASH_IN,80631.26,C431017892,9862333.54,9942964.8,C1939281035,139792.84,59161.58,0,0
137,CASH_IN,57991.69,C520825198,221475.12,279466.81,C1547603604,602286.54,544294.84,0,0
379,CASH_OUT,92113.28,C1249609983,0.0,0.0,C1354774829,10020563.08,10112676.35,0,0
39,CASH_OUT,292596.46,C650470487,0.0,0.0,C323984287,5210715.48,5684988.34,0,0
238,PAYMENT,12909.15,C1944969947,204711.0,191801.85,M347389076,0.0,0.0,0,0
596,CASH_OUT,61424.47,C1968015248,0.0,0.0,C1962705973,366380.59,427805.06,0,0
160,TRANSFER,7670038.08,C1744142327,7670038.08,0.0,C197131659,0.0,0.0,1,0
321,TRANSFER,526787.54,C715932448,526787.54,0.0,C1500247255,0.0,0.0,1,0
105,TRANSFER,1457085.28,C1648040674,1457085.28,0.0,C1031027989,0.0,0.0,1,0
165,CASH_IN,194803.51,C1457223267,28191.0,222994.51,C1245219176,80084.75,0.0,0,0
403,PAYMENT,15773.98,C380510492,13738.03,0.0,M1718993397,0.0,0.0,0,0
209,PAYMENT,8072.02,C542013603,36666.17,28594.15,M597886141,0.0,0.0,0,0
97,CASH_OUT,253498.36,C1225846669,253498.36,0.0,C1102443690,3221753.01,3475251.37,1,0
401,TRANSFER,4481768.26,C2074526030,4481768.26,0.0,C1133721990,0.0,0.0,1,0
652,TRANSFER,762782.66,C1580037772,762782.66,0.0,C1784796594,0.0,0.0,1,0
37,CASH_IN,314991.76,C2109771411,11681.0,326672.76,C661343866,0.0,0.0,0,0
10,PAYMENT,27820.8,C1143717677,0.0,0.0,M676239461,0.0,0.0,0,0
322,TRANSFER,135845.3,C84275859,135845.3,0.0,C2031100289,0.0,0.0,1,0
236,CASH_OUT,339547.49,C2063714614,211535.0,0.0,C1056670314,0.0,339547.49,0,0
155,CASH_IN,30742.57,C251766584,3892684.63,3923427.2,C1717581185,2197186.84,2166444.27,0,0
118,TRANSFER,897427.17,C1163712001,897427.17,0.0,C2016806245,0.0,0.0,1,0
564,CASH_OUT,55828.87,C1170472326,55828.87,0.0,C836514563,0.0,55828.87,1,0
398,CASH_OUT,55247.48,C355084897,55247.48,0.0,C1980653895,11215285.22,11270532.7,1,0
123,TRANSFER,4289.18,C1901170304,4289.18,0.0,C1861343965,0.0,0.0,1,0
726,TRANSFER,185529.91,C1426277806,185529.91,0.0,C753666064,0.0,0.0,1,0
250,PAYMENT,49164.01,C290075102,0.0,0.0,M610466422,0.0,0.0,0,0
431,PAYMENT,9775.3,C1645227887,426902.0,417126.7,M1485717619,0.0,0.0,0,0
286,CASH_OUT,2674794.22,C372999326,2674794.22,0.0,C2116300479,1380829.87,4055624.09,1,0
562,TRANSFER,8208916.0,C364617026,8208916.0,0.0,C1664077486,0.0,0.0,1,0
380,CASH_OUT,9146.82,C523748927,15004.0,5857.18,C2092889431,256328.01,265474.84,0,0
333,CASH_OUT,613386.47,C86115030,613386.47,0.0,C387748036,11220969.14,11834355.61,1,0
16,PAYMENT,1226.22,C1670907554,239716.43,238490.21,M1561042520,0.0,0.0,0,0
136,TRANSFER,428188.11,C1915503195,0.0,0.0,C1794850083,471787.84,1201833.56,0,0
47,CASH_OUT,2249574.01,C758510706,2249574.01,0.0,C1011054162,3785286.98,6034861.0,1,0
227,PAYMENT,11542.2,C1939202233,0.0,0.0,M1918309462,0.0,0.0,0,0
629,TRANSFER,7922.98,C329603302,7922.98,0.0,C1896146009,0.0,0.0,1,0
687,TRANSFER,458845.55,C1038719684,458845.55,0.0,C452022612,0.0,0.0,1,0
617,CASH_OUT,621034.85,C1773928363,621034.85,0.0,C1457220029,0.0,621034.85,1,0
406,TRANSFER,106596.14,C476725832,106596.14,0.0,C746130258,0.0,0.0,1,0
466,CASH_OUT,104171.37,C1321085787,104171.37,0.0,C203735779,64407.18,168578.56,1,0
232,PAYMENT,16541.24,C17937085,0.0,0.0,M628276360,0.0,0.0,0,0
256,CASH_OUT,40114.49,C1675089398,24598.0,0.0,C892362537,751939.96,792054.45,0,0
161,CASH_OUT,29288.93,C1939084582,0.0,0.0,C2119579622,590642.07,322735.01,0,0
483,CASH_OUT,3488355.65,C1658688393,3488355.65,0.0,C2021292359,177670.78,3666026.43,1,0
403,CASH_OUT,2371324.81,C392198260,2371324.81,0.0,C1091956539,3448629.16,5819953.98,1,0
718,CASH_OUT,376639.05,C735977,376639.05,0.0,C1843653011,0.0,376639.05,1,0
381,PAYMENT,5559.96,C1464744174,0.0,0.0,M74321929,0.0,0.0,0,0
